seqnames	start	end	width	strand	Protein.product	Protein.name	GenBank.Accn	RefSeq.Accn	CLR	alpha	CLR_window_size	highest_CLR	species
Supercontig_3.2	31607	32491	885	-	XP_012047104.1	hypothetical protein CNAG_06790	CP003821.1	NC_026746.1	4.893387	0.01986082	1623	1.9703582	Neoformans
Supercontig_3.2	38983	39469	487	+	XP_012047741.1	heat shock transcription factor	CP003821.1	NC_026746.1	7.47022	0.02136976	1623	1.9703582	Neoformans
Supercontig_3.2	40204	40606	403	-	XP_012047105.1	metacaspase	CP003821.1	NC_026746.1	7.47022	0.02136976	1623	1.9703582	Neoformans
Supercontig_3.2	43852	44781	930	+	XP_012047735.1	hypothetical protein CNAG_06786	CP003821.1	NC_026746.1	3.43744	0.6365679	1623	1.9703582	Neoformans
Supercontig_3.2	45235	45475	241	-	XP_012047106.1	kynurenine 3-monooxygenase	CP003821.1	NC_026746.1	3.43744	0.6365679	1623	1.9703582	Neoformans
Supercontig_3.2	45475	46548	1074	-	XP_012047106.1	kynurenine 3-monooxygenase	CP003821.1	NC_026746.1	3.045385	0.5568471	1623	1.9703582	Neoformans
Supercontig_3.2	71443	72903	1461	+	XP_012047109.1	tRNA (guanine-N(7)-)-methyltransferase	CP003821.1	NC_026746.1	3.055712	0.0173309	1623	1.9703582	Neoformans
Supercontig_3.2	74689	76312	1624	-	XP_012047110.1	protein transporter SEC24	CP003821.1	NC_026746.1	2.200253	0.3201249	1623	1.9703582	Neoformans
Supercontig_3.2	81854	82804	951	+	XP_012047721.1	fructose-bisphosphate aldolase 1	CP003821.1	NC_026746.1	2.41894	0.0542886	1623	1.9703582	Neoformans
Supercontig_3.2	86050	87673	1624	+	XP_012047111.1	DNA polymerase gamma 1	CP003821.1	NC_026746.1	2.027871	1.473081	1623	1.9703582	Neoformans
Supercontig_3.2	89661	90920	1260	-	XP_012047112.1	F-type H -transporting ATPase subunit delta	CP003821.1	NC_026746.1	4.358127	0.04312791	1623	1.9703582	Neoformans
Supercontig_3.2	112019	113642	1624	-	XP_012047717.1	siderophore-iron transporter Str1	CP003821.1	NC_026746.1	2.256977	0.02415085	1623	1.9703582	Neoformans
Supercontig_3.2	121757	122914	1158	+	XP_012047715.1	efflux protein	CP003821.1	NC_026746.1	2.081161	0.00312401	1623	1.9703582	Neoformans
Supercontig_3.2	127223	128173	951	-	XP_012047712.1	pre-rRNA-processing protein ESF2	CP003821.1	NC_026746.1	3.019645	0.005116847	1623	1.9703582	Neoformans
Supercontig_3.2	170448	172071	1624	-	XP_012047701.1	septation protein imp2	CP003821.1	NC_026746.1	2.133965	0.09412056	1623	1.9703582	Neoformans
Supercontig_3.2	172071	173331	1261	-	XP_012047701.1	septation protein imp2	CP003821.1	NC_026746.1	2.605569	0.03093595	1623	1.9703582	Neoformans
Supercontig_3.2	180186	180506	321	-	XP_012047699.1	hypothetical protein CNAG_06738	CP003821.1	NC_026746.1	2.15842	0.142316	1623	1.9703582	Neoformans
Supercontig_3.2	180985	181809	825	+	XP_012047698.1	vacuolar protein sorting-associated protein, variant	CP003821.1	NC_026746.1	2.15842	0.142316	1623	1.9703582	Neoformans
Supercontig_3.2	180985	181809	825	+	XP_012047124.1	vacuolar protein sorting-associated protein	CP003821.1	NC_026746.1	2.15842	0.142316	1623	1.9703582	Neoformans
Supercontig_3.2	246730	248353	1624	+	XP_012047136.1	cysteine-tRNA ligase	CP003821.1	NC_026746.1	4.869642	0.04001562	1623	1.9703582	Neoformans
Supercontig_3.2	310532	311651	1120	-	XP_012047332.1	U3 small nucleolar RNA-associated protein 5	CP003821.1	NC_026746.1	2.17816	0.01827863	1623	1.9703582	Neoformans
Supercontig_3.2	474306	475577	1272	+	XP_012047372.1	L-lactate dehydrogenase	CP003821.1	NC_026746.1	3.682902	0.1651693	1623	1.9703582	Neoformans
Supercontig_3.2	527886	529137	1252	-	XP_012047177.1	ATP-binding cassette, subfamily B (MDR/TAP), member 10	CP003821.1	NC_026746.1	2.760462	0.1084006	1623	1.9703582	Neoformans
Supercontig_3.2	532383	532440	58	-	XP_012047388.1	hypothetical protein CNAG_03685	CP003821.1	NC_026746.1	2.801268	0.03863576	1623	1.9703582	Neoformans
Supercontig_3.2	532833	533702	870	+	XP_012047178.1	UDP-N-acetylglucosamine transferase subunit ALG14	CP003821.1	NC_026746.1	2.801268	0.03863576	1623	1.9703582	Neoformans
Supercontig_3.2	533770	534006	237	-	XP_012047389.1	hypothetical protein CNAG_03687	CP003821.1	NC_026746.1	2.801268	0.03863576	1623	1.9703582	Neoformans
Supercontig_3.2	545468	546990	1523	+	XP_012047181.1	AP-2 complex subunit mu-1	CP003821.1	NC_026746.1	3.193708	0.09820539	1623	1.9703582	Neoformans
Supercontig_3.2	553483	554018	536	+	XP_012047183.1	hypothetical protein CNAG_03695	CP003821.1	NC_026746.1	2.226463	0.011293	1623	1.9703582	Neoformans
Supercontig_3.2	554483	555106	624	+	XP_012047184.1	hypothetical protein CNAG_03696	CP003821.1	NC_026746.1	2.226463	0.011293	1623	1.9703582	Neoformans
Supercontig_3.2	596085	597304	1220	-	XP_012047405.1	oligosaccharidyl-lipid flippase	CP003821.1	NC_026746.1	3.777956	0.02784236	1623	1.9703582	Neoformans
Supercontig_3.2	603345	603796	452	-	XP_012047189.1	hypothetical protein CNAG_07475	CP003821.1	NC_026746.1	3.053579	0.0097338	1623	1.9703582	Neoformans
Supercontig_3.2	634634	635693	1060	+	XP_012047194.1	hypothetical protein CNAG_03726	CP003821.1	NC_026746.1	2.136007	0.03204214	1623	1.9703582	Neoformans
Supercontig_3.2	641126	642299	1174	+	XP_012047195.1	hypothetical protein CNAG_03727	CP003821.1	NC_026746.1	2.830452	0.1030879	1623	1.9703582	Neoformans
Supercontig_3.2	642502	642749	248	-	XP_012047419.1	hypothetical protein CNAG_03728	CP003821.1	NC_026746.1	2.830452	0.1030879	1623	1.9703582	Neoformans
Supercontig_3.2	649241	649786	546	+	XP_012047197.1	hypothetical protein CNAG_03731	CP003821.1	NC_026746.1	4.862571	0.04096289	1623	1.9703582	Neoformans
Supercontig_3.2	650832	650864	33	-	XP_012047423.1	integral membrane protein	CP003821.1	NC_026746.1	4.862571	0.04096289	1623	1.9703582	Neoformans
Supercontig_3.2	650864	651898	1035	-	XP_012047423.1	integral membrane protein	CP003821.1	NC_026746.1	5.398192	0.03145794	1623	1.9703582	Neoformans
Supercontig_3.2	672326	673454	1129	+	XP_012047428.1	hypothetical protein CNAG_03741	CP003821.1	NC_026746.1	5.312934	0.14988	1623	1.9703582	Neoformans
Supercontig_3.2	748246	749869	1624	+	XP_012047440.1	trehalose-phosphatase	CP003821.1	NC_026746.1	2.006494	0.1600624	1623	1.9703582	Neoformans
Supercontig_3.2	767722	767835	114	+	XP_012047443.1	hexokinase	CP003821.1	NC_026746.1	2.361538	0.008377085	1623	1.9703582	Neoformans
Supercontig_3.2	768099	768532	434	-	XP_012047444.1	hypothetical protein CNAG_03770	CP003821.1	NC_026746.1	2.361538	0.008377085	1623	1.9703582	Neoformans
Supercontig_3.2	769393	770968	1576	+	XP_012047215.1	DNA binding protein Ncp1	CP003821.1	NC_026746.1	4.272876	0.01907783	1623	1.9703582	Neoformans
Supercontig_3.2	769393	770968	1576	+	XP_012047445.1	DNA binding protein Ncp1, variant	CP003821.1	NC_026746.1	4.272876	0.01907783	1623	1.9703582	Neoformans
Supercontig_3.2	787199	788822	1624	+	XP_012047448.1	hypothetical protein CNAG_03776	CP003821.1	NC_026746.1	4.422254	0.09213121	1623	1.9703582	Neoformans
Supercontig_3.2	790445	791243	799	-	XP_012047218.1	hypothetical protein CNAG_03777	CP003821.1	NC_026746.1	5.236142	0.02905586	1623	1.9703582	Neoformans
Supercontig_3.2	792186	793010	825	+	XP_012047219.1	hypothetical protein CNAG_07076	CP003821.1	NC_026746.1	10.0224	0.009082015	1623	1.9703582	Neoformans
Supercontig_3.2	793653	793691	39	+	XP_012047754.1	hypothetical protein CNAG_07481	CP003821.1	NC_026746.1	10.0224	0.009082015	1623	1.9703582	Neoformans
Supercontig_3.2	793691	795314	1624	+	XP_012047754.1	hypothetical protein CNAG_07481	CP003821.1	NC_026746.1	7.812989	0.009404321	1623	1.9703582	Neoformans
Supercontig_3.2	795314	795792	479	+	XP_012047754.1	hypothetical protein CNAG_07481	CP003821.1	NC_026746.1	3.307504	0.02240817	1623	1.9703582	Neoformans
Supercontig_3.2	795887	796937	1051	-	XP_012047449.1	large subunit ribosomal protein L4, variant	CP003821.1	NC_026746.1	3.307504	0.02240817	1623	1.9703582	Neoformans
Supercontig_3.2	796937	797310	374	-	XP_012047449.1	large subunit ribosomal protein L4, variant	CP003821.1	NC_026746.1	3.405912	0.02199525	1623	1.9703582	Neoformans
Supercontig_3.2	795887	796937	1051	-	XP_012047220.1	large subunit ribosomal protein L4	CP003821.1	NC_026746.1	3.307504	0.02240817	1623	1.9703582	Neoformans
Supercontig_3.2	796937	797310	374	-	XP_012047220.1	large subunit ribosomal protein L4	CP003821.1	NC_026746.1	3.405912	0.02199525	1623	1.9703582	Neoformans
Supercontig_3.2	797795	798508	714	+	XP_012047450.1	small subunit ribosomal protein S16	CP003821.1	NC_026746.1	3.405912	0.02199525	1623	1.9703582	Neoformans
Supercontig_3.2	799118	800183	1066	+	XP_012047451.1	hypothetical protein CNAG_03781	CP003821.1	NC_026746.1	7.646712	0.04366814	1623	1.9703582	Neoformans
Supercontig_3.2	805195	806630	1436	+	XP_012047221.1	hypothetical protein CNAG_03783	CP003821.1	NC_026746.1	2.174082	0.2747208	1623	1.9703582	Neoformans
Supercontig_3.2	827774	829397	1624	+	XP_012047459.1	tRNA adenylyltransferase	CP003821.1	NC_026746.1	4.497982	0.01480269	1623	1.9703582	Neoformans
Supercontig_3.2	836678	837512	835	+	XP_012047461.1	hypothetical protein CNAG_03797	CP003821.1	NC_026746.1	3.224913	0.03493028	1623	1.9703582	Neoformans
Supercontig_3.2	897660	899189	1530	-	XP_012047464.1	E3 ubiquitin-protein ligase CCNP1IP1, variant	CP003821.1	NC_026746.1	2.154177	0.03898592	1624	1.9703582	Neoformans
Supercontig_3.2	897660	899189	1530	-	XP_012047230.1	E3 ubiquitin-protein ligase CCNP1IP1	CP003821.1	NC_026746.1	2.154177	0.03898592	1624	1.9703582	Neoformans
Supercontig_3.2	913795	914981	1187	-	XP_012047470.1	hypothetical protein CNAG_03815	CP003821.1	NC_026746.1	4.350518	0.01348215	1623	1.9703582	Neoformans
Supercontig_3.2	965821	967355	1535	+	XP_012047483.1	hypothetical protein CNAG_03836	CP003821.1	NC_026746.1	1.978831	0.05970139	1623	1.9703582	Neoformans
Supercontig_3.2	978716	978929	214	+	XP_012047489.1	pre-mRNA-splicing factor CWC26	CP003821.1	NC_026746.1	2.175606	0.0136643	1623	1.9703582	Neoformans
Supercontig_3.2	983585	984024	440	+	XP_012047490.1	hypothetical protein CNAG_03841	CP003821.1	NC_026746.1	2.778421	0.3009881	1623	1.9703582	Neoformans
Supercontig_3.2	985088	985208	121	+	XP_012047491.1	hypothetical protein CNAG_03842	CP003821.1	NC_026746.1	2.778421	0.3009881	1623	1.9703582	Neoformans
Supercontig_3.2	988454	990077	1624	-	XP_012047492.1	NAK protein kinase, variant	CP003821.1	NC_026746.1	2.898237	0.09355409	1623	1.9703582	Neoformans
Supercontig_3.2	993323	994797	1475	+	XP_012047247.1	nonselective cation channel protein	CP003821.1	NC_026746.1	4.006628	1.038487	1623	1.9703582	Neoformans
Supercontig_3.2	1007930	1009553	1624	-	XP_012047250.1	transcriptional activator SPT7	CP003821.1	NC_026746.1	3.962924	0.01630079	1623	1.9703582	Neoformans
Supercontig_3.2	1014423	1014702	280	+	XP_012047497.1	hypothetical protein CNAG_03852	CP003821.1	NC_026746.1	3.279445	0.02007849	1623	1.9703582	Neoformans
Supercontig_3.2	1015637	1016046	410	-	XP_012047498.1	small COPII coat GTPase	CP003821.1	NC_026746.1	3.279445	0.02007849	1623	1.9703582	Neoformans
Supercontig_3.2	1019292	1020357	1066	-	XP_012047500.1	phosphatidylinositol glycan, class M	CP003821.1	NC_026746.1	4.762961	0.01308194	1623	1.9703582	Neoformans
Supercontig_3.2	1025784	1026188	405	-	XP_012047503.1	hypothetical protein CNAG_03858	CP003821.1	NC_026746.1	2.196773	0.01196468	1623	1.9703582	Neoformans
Supercontig_3.2	1026962	1027407	446	-	XP_012047505.1	transcriptional regulator Medusa, variant	CP003821.1	NC_026746.1	2.196773	0.01196468	1623	1.9703582	Neoformans
Supercontig_3.2	1027407	1029030	1624	-	XP_012047505.1	transcriptional regulator Medusa, variant	CP003821.1	NC_026746.1	2.316454	0.03486228	1623	1.9703582	Neoformans
Supercontig_3.2	1029030	1029520	491	-	XP_012047505.1	transcriptional regulator Medusa, variant	CP003821.1	NC_026746.1	2.026124	0.01348257	1623	1.9703582	Neoformans
Supercontig_3.2	1026962	1027407	446	-	XP_012047504.1	transcriptional regulator Medusa	CP003821.1	NC_026746.1	2.196773	0.01196468	1623	1.9703582	Neoformans
Supercontig_3.2	1027407	1029030	1624	-	XP_012047504.1	transcriptional regulator Medusa	CP003821.1	NC_026746.1	2.316454	0.03486228	1623	1.9703582	Neoformans
Supercontig_3.2	1029030	1029520	491	-	XP_012047504.1	transcriptional regulator Medusa	CP003821.1	NC_026746.1	2.026124	0.01348257	1623	1.9703582	Neoformans
Supercontig_3.2	1043637	1044425	789	-	XP_012047510.1	solute carrier family 32 (vesicular inhibitory amino acid transporter)	CP003821.1	NC_026746.1	2.069239	0.1097807	1623	1.9703582	Neoformans
Supercontig_3.2	1046883	1047528	646	-	XP_012047512.1	hypothetical protein CNAG_03868	CP003821.1	NC_026746.1	2.84126	0.1288599	1623	1.9703582	Neoformans
Supercontig_3.2	1047786	1048167	382	+	XP_012047772.1	hypothetical protein CNAG_07966	CP003821.1	NC_026746.1	2.84126	0.1288599	1623	1.9703582	Neoformans
Supercontig_3.2	1074475	1074927	453	-	XP_012047258.1	SCF-associated factor 1	CP003821.1	NC_026746.1	2.354232	0.01349046	1623	1.9703582	Neoformans
Supercontig_3.2	1075267	1076098	832	+	XP_012047755.1	DNA polymerase zeta subunit	CP003821.1	NC_026746.1	2.354232	0.01349046	1623	1.9703582	Neoformans
Supercontig_3.2	1079344	1080967	1624	+	XP_012047755.1	DNA polymerase zeta subunit	CP003821.1	NC_026746.1	2.455287	0.007712464	1623	1.9703582	Neoformans
Supercontig_3.2	1095574	1096445	872	-	XP_012047260.1	cytoplasmic protein, partial	CP003821.1	NC_026746.1	1.982556	0.124493	1623	1.9703582	Neoformans
Supercontig_3.2	1096775	1097197	423	+	XP_012047529.1	hypothetical protein CNAG_03886	CP003821.1	NC_026746.1	1.982556	0.124493	1623	1.9703582	Neoformans
Supercontig_3.2	1128035	1128851	817	+	XP_012047534.1	protein BCP1	CP003821.1	NC_026746.1	2.028216	0.0677715	1624	1.9703582	Neoformans
Supercontig_3.2	1128904	1129659	756	-	XP_012047535.1	phosphoadenosine phosphosulfate reductase	CP003821.1	NC_026746.1	2.028216	0.0677715	1624	1.9703582	Neoformans
Supercontig_3.2	1134527	1136150	1624	+	XP_012047267.1	magnesium transporter	CP003821.1	NC_026746.1	5.176139	0.02620226	1623	1.9703582	Neoformans
Supercontig_3.2	1136150	1136354	205	+	XP_012047267.1	magnesium transporter	CP003821.1	NC_026746.1	2.03491	0.01869549	1623	1.9703582	Neoformans
Supercontig_3.2	1136697	1137773	1077	-	XP_012047268.1	transcriptional regulatory protein	CP003821.1	NC_026746.1	2.03491	0.01869549	1623	1.9703582	Neoformans
Supercontig_3.2	1173479	1175102	1624	-	XP_012047271.1	hypothetical protein CNAG_03914	CP003821.1	NC_026746.1	3.183268	0.01455113	1623	1.9703582	Neoformans
Supercontig_3.2	1179971	1181157	1187	-	XP_012047550.1	glucose-6-phosphate isomerase	CP003821.1	NC_026746.1	3.953574	0.1373604	1623	1.9703582	Neoformans
Supercontig_3.2	1181487	1181594	108	+	XP_012047272.1	nuclear pore complex protein Nup85	CP003821.1	NC_026746.1	3.953574	0.1373604	1623	1.9703582	Neoformans
Supercontig_3.2	1181594	1183217	1624	+	XP_012047272.1	nuclear pore complex protein Nup85	CP003821.1	NC_026746.1	5.281715	0.01432292	1623	1.9703582	Neoformans
Supercontig_3.2	1209186	1210284	1099	+	XP_012047556.1	solute carrier family 35, member C2	CP003821.1	NC_026746.1	2.11138	0.004960269	1623	1.9703582	Neoformans
Supercontig_3.2	1210384	1210809	426	-	XP_012047557.1	hypothetical protein CNAG_03930	CP003821.1	NC_026746.1	2.11138	0.004960269	1623	1.9703582	Neoformans
Supercontig_3.2	1224001	1225045	1045	-	XP_012047282.1	NAD(P)H:quinone oxidoreductase, type IV	CP003821.1	NC_026746.1	4.355097	0.03159958	1623	1.9703582	Neoformans
Supercontig_3.2	1257646	1257877	232	-	XP_012047285.1	4-nitrophenyl phosphatase	CP003821.1	NC_026746.1	2.968324	0.05665696	1623	1.9703582	Neoformans
Supercontig_3.2	1295206	1295373	168	-	XP_012047579.1	hypothetical protein CNAG_03966	CP003821.1	NC_026746.1	2.674107	0.6365678	1623	1.9703582	Neoformans
Supercontig_3.2	1295699	1296829	1131	-	XP_012047580.1	F-actin capping protein	CP003821.1	NC_026746.1	2.674107	0.6365678	1623	1.9703582	Neoformans
Supercontig_3.2	1343897	1345039	1143	+	XP_012047596.1	hypothetical protein CNAG_03989	CP003821.1	NC_026746.1	2.435327	0.03249794	1623	1.9703582	Neoformans
Supercontig_3.2	1350389	1351313	925	+	XP_012047597.1	GTP-binding protein 1, variant	CP003821.1	NC_026746.1	2.182601	0.02698093	1623	1.9703582	Neoformans
Supercontig_3.2	1350389	1352008	1620	+	XP_012047300.1	GTP-binding protein 1	CP003821.1	NC_026746.1	2.182601	0.02698093	1623	1.9703582	Neoformans
Supercontig_3.2	1359050	1359775	726	+	XP_012047601.1	hypothetical protein CNAG_03997	CP003821.1	NC_026746.1	2.182218	0.4910272	1623	1.9703582	Neoformans
Supercontig_3.2	1395856	1397457	1602	-	XP_012047303.1	hypothetical protein CNAG_04012	CP003821.1	NC_026746.1	1.979428	0.06141868	1623	1.9703582	Neoformans
Supercontig_3.2	1400703	1401850	1148	+	XP_012047304.1	potassium channel protein	CP003821.1	NC_026746.1	2.004282	0.02284165	1623	1.9703582	Neoformans
Supercontig_3.2	1402115	1402326	212	-	XP_012047616.1	26S proteasome regulatory subunit N9	CP003821.1	NC_026746.1	2.004282	0.02284165	1623	1.9703582	Neoformans
Supercontig_3.2	1420180	1421803	1624	+	XP_012047307.1	translation initiation factor	CP003821.1	NC_026746.1	3.41915	0.16237	1623	1.9703582	Neoformans
Supercontig_3.2	1465738	1467247	1510	-	XP_012047633.1	MFS quinate transporter QutD	CP003821.1	NC_026746.1	2.318145	0.01909195	1623	1.9703582	Neoformans
Supercontig_3.2	1543419	1543530	112	+	XP_012047657.1	U4/U6 small nuclear ribonucleoprotein PRP31	CP003821.1	NC_026746.1	4.195652	0.08856547	1623	1.9703582	Neoformans
Supercontig_3.2	1556514	1557873	1360	-	XP_012047660.1	hypothetical protein CNAG_04073	CP003821.1	NC_026746.1	7.584131	0.002895604	1623	1.9703582	Neoformans
Supercontig_3.2	1559662	1559760	99	+	XP_012047661.1	coatomer beta\' subunit	CP003821.1	NC_026746.1	2.004525	0.184256	1623	1.9703582	Neoformans
Supercontig_3.2	1559760	1561383	1624	+	XP_012047661.1	coatomer beta\' subunit	CP003821.1	NC_026746.1	8.645586	0.003047628	1623	1.9703582	Neoformans
Supercontig_3.2	1561383	1562617	1235	+	XP_012047661.1	coatomer beta\' subunit	CP003821.1	NC_026746.1	3.029738	0.00600961	1623	1.9703582	Neoformans
Supercontig_3.2	1562709	1563006	298	-	XP_012047766.1	U3 small nucleolar RNA-associated protein MPP10	CP003821.1	NC_026746.1	3.029738	0.00600961	1623	1.9703582	Neoformans
Supercontig_3.2	1588974	1589210	237	+	XP_012047669.1	hypothetical protein CNAG_04086	CP003821.1	NC_026746.1	2.57037	0.008047225	1623	1.9703582	Neoformans
Supercontig_3.2	1589326	1590517	1192	-	XP_012047325.1	hypothetical protein CNAG_04087	CP003821.1	NC_026746.1	2.57037	0.008047225	1623	1.9703582	Neoformans
Supercontig_3.2	1605205	1605400	196	-	XP_012047675.1	hypothetical protein CNAG_04094	CP003821.1	NC_026746.1	2.198096	0.02671857	1623	1.9703582	Neoformans
Supercontig_3.2	1606079	1606828	750	+	XP_012047676.1	alpha-L-rhamnosidase	CP003821.1	NC_026746.1	2.198096	0.02671857	1623	1.9703582	Neoformans
Supercontig_3.2	1613682	1614943	1262	+	XP_012047327.1	ATP-binding cassette, subfamily G (WHITE), member 2, PDR	CP003821.1	NC_026746.1	2.027294	0.03648447	1623	1.9703582	Neoformans
Supercontig_3.3	3971	4979	1009	-	XP_012048368.1	hypothetical protein CNAG_07496	CP003822.1	NC_026747.1	3.788149	0.001854597	1574	1.8874398	Neoformans
Supercontig_3.3	6920	7119	200	-	XP_012048369.1	hypothetical protein CNAG_07497	CP003822.1	NC_026747.1	2.136594	0.002566762	1574	1.8874398	Neoformans
Supercontig_3.3	7118	7361	244	-	XP_012048369.1	hypothetical protein CNAG_07497	CP003822.1	NC_026747.1	5.113552	0.007477405	1573	1.8874398	Neoformans
Supercontig_3.3	73410	74342	933	-	XP_012047781.1	ER-derived vesicles protein ERV14	CP003822.1	NC_026747.1	2.262789	0.03038004	1573	1.8874398	Neoformans
Supercontig_3.3	74619	74792	174	+	XP_012048312.1	nucleolar protein 16	CP003822.1	NC_026747.1	2.262789	0.03038004	1573	1.8874398	Neoformans
Supercontig_3.3	77941	79515	1575	-	XP_012047782.1	hypothetical protein CNAG_03063	CP003822.1	NC_026747.1	2.236182	0.04091893	1574	1.8874398	Neoformans
Supercontig_3.3	83214	84236	1023	+	XP_012048424.1	hypothetical protein CNAG_07967	CP003822.1	NC_026747.1	2.316248	0.06695822	1574	1.8874398	Neoformans
Supercontig_3.3	98866	99393	528	+	XP_012048308.1	hypothetical protein CNAG_03058	CP003822.1	NC_026747.1	2.575058	0.05264325	1574	1.8874398	Neoformans
Supercontig_3.3	99776	99975	200	-	XP_012048307.1	hypothetical protein CNAG_03057	CP003822.1	NC_026747.1	2.575058	0.05264325	1574	1.8874398	Neoformans
Supercontig_3.3	99974	101547	1574	-	XP_012048307.1	hypothetical protein CNAG_03057	CP003822.1	NC_026747.1	2.059014	0.06868019	1573	1.8874398	Neoformans
Supercontig_3.3	107844	107871	28	+	XP_012048304.1	hypothetical protein CNAG_03054	CP003822.1	NC_026747.1	2.120145	0.03510583	1574	1.8874398	Neoformans
Supercontig_3.3	108101	108970	870	-	XP_012048303.1	large subunit ribosomal protein L23	CP003822.1	NC_026747.1	2.120145	0.03510583	1574	1.8874398	Neoformans
Supercontig_3.3	145616	147190	1575	-	XP_012047793.1	potassium ion transporter	CP003822.1	NC_026747.1	1.994067	0.03815565	1574	1.8874398	Neoformans
Supercontig_3.3	145616	147190	1575	-	XP_012048291.1	potassium ion transporter, variant	CP003822.1	NC_026747.1	1.994067	0.03815565	1574	1.8874398	Neoformans
